"","Sample","Pond","Date","Julianday","Time","OH_mg.L","Na_perc","PCPN","PCPP","PNPP","CharacteristicID","ResultValue"
"766","931474","25",1993-09-15,"258","12:01","0","13.1","7.8","81.4","10.4","K_diss_mg.L","72.9"
"767","931474","25",1993-09-15,"258","12:01","0","13.1","7.8","81.4","10.4","Ca_diss_mg.L","83"
"768","931474","25",1993-09-15,"258","12:01","0","13.1","7.8","81.4","10.4","Chla_mg.L","15.79"
"769","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","TDS_mg.L","1254 "
"770","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Cond_uS.cm","1980"
"771","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","TOC_mg.L","27.91"
"772","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","DOC_mg.L","27.4"
"773","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","HCO3_mg.L","320.6"
"774","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","CO3_mg.L","0"
"775","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","FreeCO2_mg.L","8.03"
"776","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","POC_mg.L","0.506"
"777","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","NO3NO2_mg.L","L0.01"
"778","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","NH3_tot_mg.L","0.03"
"779","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","NH3_union_mg.L","0"
"780","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","TN_mg.L","1.01 "
"781","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","DN_mg.L","0.980 "
"782","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","PN_mg.L","0.031 "
"783","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","F_diss_mg.L","0.08"
"784","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Alk_tot_mg.L","263"
"785","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Alk_p_mg.L","0"
"786","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","pH","7.8"
"787","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Hard_tot_mg.L","799.1"
"788","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Hard_nonCO3_mg.L","536.1"
"789","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Na_diss_mg.L","70.8"
"790","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Mg_diss_mg.L","142"
"791","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","SiO2_mg.L","0.26"
"792","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","P_diss_ortho_mg.L","0.004"
"793","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","P_tot_mg.L","0.052"
"794","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","P_diss_mg.L","0.047"
"795","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","P_part_mg.L","0.005"
"796","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","SO4_diss_mg.L","704"
"797","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Cl_diss_mg.L","20.7"
"798","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","K_diss_mg.L","72.4"
"799","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Ca_diss_mg.L","85.9"
"800","931704","25",1993-10-14,"287","13:45","0","14.7","19.0","261.0","13.7","Chla_mg.L","2.19"
"801","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","TDS_mg.L","802 "
"802","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Cond_uS.cm","1154"
"803","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","TOC_mg.L","45.31"
"804","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","DOC_mg.L","45"
"805","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","HCO3_mg.L","377.9"
"806","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","CO3_mg.L","0"
"807","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","FreeCO2_mg.L","19.85"
"808","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","POC_mg.L","0.308"
"809","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","NO3NO2_mg.L","L0.01"
"810","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","NH3_tot_mg.L","0.066"
"811","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","NH3_union_mg.L","0"
"812","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","TN_mg.L","0.54 "
"813","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","DN_mg.L","0.494 "
"814","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","PN_mg.L","0.047 "
"815","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","F_diss_mg.L","0.07"
"816","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Alk_tot_mg.L","310"
"817","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Alk_p_mg.L","0"
"818","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","pH","7.48"
"819","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Hard_tot_mg.L","585.5"
"820","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Hard_nonCO3_mg.L","275.5"
"821","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Na_diss_mg.L","19.6"
"822","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Mg_diss_mg.L","65.8"
"823","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","SiO2_mg.L","41.94"
"824","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","P_diss_ortho_mg.L","1.5"
"825","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","P_tot_mg.L","1.74"
"826","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","P_diss_mg.L","1.73"
"827","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","P_part_mg.L","0.01"
"828","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","SO4_diss_mg.L","303"
"829","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Cl_diss_mg.L","18"
"830","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","K_diss_mg.L","41.3"
"831","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Ca_diss_mg.L","126"
"832","930233","37",1993-04-29,"113","11:10","0","6.3","7.6","79.4","10.4","Chla_mg.L",NA
"833","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","TDS_mg.L","1330 "
"834","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Cond_uS.cm","1720"
"835","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","TOC_mg.L","66.49"
"836","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","DOC_mg.L","65"
"837","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","HCO3_mg.L","609.5"
"838","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","CO3_mg.L","0"
"839","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","FreeCO2_mg.L","14.91"
"840","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","POC_mg.L","1.49"
"841","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","NO3NO2_mg.L","L0.01"
"842","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","NH3_tot_mg.L","0.137"
"843","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","NH3_union_mg.L","0"
"844","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","TN_mg.L","2.19 "
"845","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","DN_mg.L","2.020 "
"846","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","PN_mg.L","0.167 "
"847","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","F_diss_mg.L","0.09"
"848","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Alk_tot_mg.L","500"
"849","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Alk_p_mg.L","0"
"850","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","pH","7.81"
"851","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Hard_tot_mg.L","923"
"852","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Hard_nonCO3_mg.L","423"
"853","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Na_diss_mg.L","37"
"854","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Mg_diss_mg.L","112"
"855","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","SiO2_mg.L","28.04"
"856","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","P_diss_ortho_mg.L","2.854"
"857","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","P_tot_mg.L","3.154"
"858","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","P_diss_mg.L","3.041"
"859","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","P_part_mg.L","0.113"
"860","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","SO4_diss_mg.L","575"
"861","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Cl_diss_mg.L","32.5"
"862","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","K_diss_mg.L","60.6"
"863","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Ca_diss_mg.L","185"
"864","930321","37",1993-05-13,"133","14:00","0","7.5","10.4","34.0","3.3","Chla_mg.L","7.99"
"865","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","TDS_mg.L","481 "
"866","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Cond_uS.cm","815"
"867","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","TOC_mg.L","121.55"
"868","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","DOC_mg.L","115.5"
"869","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","HCO3_mg.L","434"
"870","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","CO3_mg.L","0"
"871","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","FreeCO2_mg.L","64.38"
"872","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","POC_mg.L","6.05"
"873","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","NO3NO2_mg.L","0.015"
"874","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","NH3_tot_mg.L","1.02"
"875","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","NH3_union_mg.L","0"
"876","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","TN_mg.L","5.27 "
"877","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","DN_mg.L","4.43"
"878","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","PN_mg.L","0.839 "
"879","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","F_diss_mg.L","0.14"
"880","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Alk_tot_mg.L","356"
"881","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Alk_p_mg.L","0"
"882","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","pH","7.03"
"883","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Hard_tot_mg.L","330.8"
"884","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Hard_nonCO3_mg.L","0"
"885","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Na_diss_mg.L","3.29"
"886","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Mg_diss_mg.L","34.2"
"887","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","SiO2_mg.L","28.03"
"888","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","P_diss_ortho_mg.L","0.648"
"889","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","P_tot_mg.L","1.238"
"890","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","P_diss_mg.L","1.035"
"891","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","P_part_mg.L","0.203"
"892","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","SO4_diss_mg.L","19.4"
"893","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Cl_diss_mg.L","22.7"
"894","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","K_diss_mg.L","83.8"
"895","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Ca_diss_mg.L","76.1"
"896","930408","37",1993-05-27,"147","14:30","0","1.6","8.4","76.9","9.1","Chla_mg.L","58.83"
"897","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","TDS_mg.L","1245 "
"898","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Cond_uS.cm","1688"
"899","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","TOC_mg.L","30.95"
"900","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","DOC_mg.L","30.5"
"901","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","HCO3_mg.L","230.4"
"902","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","CO3_mg.L","0"
"903","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","FreeCO2_mg.L","17.51"
"904","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","POC_mg.L","0.453"
"905","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","NO3NO2_mg.L","L0.01"
"906","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","NH3_tot_mg.L","0.071"
"907","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","NH3_union_mg.L","0"
"908","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","TN_mg.L","0.42 "
"909","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","DN_mg.L","0.359 "
"910","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","PN_mg.L","0.062 "
"911","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","F_diss_mg.L","0.11"
"912","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Alk_tot_mg.L","189"
"913","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Alk_p_mg.L","0"
"914","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","pH","7.32"
"915","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Hard_tot_mg.L","696.6"
"916","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Hard_nonCO3_mg.L","507.6"
"917","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Na_diss_mg.L","96.2"
"918","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Mg_diss_mg.L","94.6"
"919","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","SiO2_mg.L","21.98"
"920","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","P_diss_ortho_mg.L","0.003"
"921","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","P_tot_mg.L","0.163"
"922","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","P_diss_mg.L","0.072"
"923","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","P_part_mg.L","0.091"
"924","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","SO4_diss_mg.L","687"
"925","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Cl_diss_mg.L","47.5"
"926","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","K_diss_mg.L","61.5"
"927","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Ca_diss_mg.L","123"
"928","930236","50",1993-04-29,"113","12:00","0","21.3","8.5","12.8","1.5","Chla_mg.L",NA
"929","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","TDS_mg.L","2144 "
"930","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Cond_uS.cm","2830"
"931","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","TOC_mg.L","42.63"
"932","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","DOC_mg.L","41.6"
"933","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","HCO3_mg.L","387.6"
"934","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","CO3_mg.L","0"
"935","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","FreeCO2_mg.L","23.38"
"936","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","POC_mg.L","1.03"
"937","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","NO3NO2_mg.L","L0.01"
"938","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","NH3_tot_mg.L","0.13"
"939","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","NH3_union_mg.L","0"
"940","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","TN_mg.L","1.61 "
"941","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","DN_mg.L","1.410 "
"942","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","PN_mg.L","0.202 "
"943","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","F_diss_mg.L","0.1"
"944","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Alk_tot_mg.L","318"
"945","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Alk_p_mg.L","0"
"946","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","pH","7.42"
"947","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Hard_tot_mg.L","1271"
"948","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Hard_nonCO3_mg.L","953"
"949","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Na_diss_mg.L","165"
"950","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Mg_diss_mg.L","205"
"951","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","SiO2_mg.L","30.56"
"952","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","P_diss_ortho_mg.L","0.164"
"953","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","P_tot_mg.L","0.365"
"954","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","P_diss_mg.L","0.316"
"955","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","P_part_mg.L","0.049"
"956","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","SO4_diss_mg.L","1220"
"957","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Cl_diss_mg.L","66.9"
"958","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","K_diss_mg.L","94"
"959","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Ca_diss_mg.L","171"
"960","930324","50",1993-05-13,"133","14:45","0","20.5","5.9","54.2","9.1","Chla_mg.L","1.96"
"961","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","TDS_mg.L","2688 "
"962","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Cond_uS.cm","3480"
"963","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","TOC_mg.L","56.53"
"964","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","DOC_mg.L","55"
"965","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","HCO3_mg.L","564.4"
"966","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","CO3_mg.L","0"
"967","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","FreeCO2_mg.L","32.51"
"968","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","POC_mg.L","1.53"
"969","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","NO3NO2_mg.L","L0.01"
"970","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","NH3_tot_mg.L","0.153"
"971","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","NH3_union_mg.L","0"
"972","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","TN_mg.L","2.25 "
"973","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","DN_mg.L","2.05"
"974","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","PN_mg.L","0.199 "
"975","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","F_diss_mg.L","0.14"
"976","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Alk_tot_mg.L","463"
"977","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Alk_p_mg.L","0"
"978","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","pH","7.44"
"979","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Hard_tot_mg.L","1563.3"
"980","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Hard_nonCO3_mg.L","1100.3"
"981","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Na_diss_mg.L","222"
"982","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Mg_diss_mg.L","276"
"983","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","SiO2_mg.L","29.91"
"984","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","P_diss_ortho_mg.L","0.3"
"985","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","P_tot_mg.L","0.527"
"986","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","P_diss_mg.L","0.506"
"987","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","P_part_mg.L","0.021"
"988","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","SO4_diss_mg.L","1503"
"989","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Cl_diss_mg.L","88.1"
"990","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","K_diss_mg.L","120"
"991","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Ca_diss_mg.L","171"
"992","930409","50",1993-05-27,"147","15:40","0","22","9.0","187.9","21.0","Chla_mg.L","1.62"
"993","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","TDS_mg.L","3999 "
"994","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Cond_uS.cm","4738"
"995","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","TOC_mg.L","59.57"
"996","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","DOC_mg.L","58.4"
"997","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","HCO3_mg.L","721.6"
"998","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","CO3_mg.L","0"
"999","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","FreeCO2_mg.L","42.54"
"1000","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","POC_mg.L","1.17"
"1001","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","NO3NO2_mg.L","L0.01"
"1002","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","NH3_tot_mg.L","0.134"
"1003","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","NH3_union_mg.L","0"
"1004","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","TN_mg.L","2.39 "
"1005","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","DN_mg.L","2.2"
"1006","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","PN_mg.L","0.193 "
"1007","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","F_diss_mg.L","0.12"
"1008","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Alk_tot_mg.L","592"
"1009","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Alk_p_mg.L","0"
"1010","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","pH","7.43"
"1011","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Hard_tot_mg.L","2271.1"
"1012","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Hard_nonCO3_mg.L","1679.1"
"1013","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Na_diss_mg.L","347"
"1014","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","Mg_diss_mg.L","400"
"1015","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","SiO2_mg.L","9.55"
"1016","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","P_diss_ortho_mg.L","0.129"
"1017","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","P_tot_mg.L","0.339"
"1018","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","P_diss_mg.L","0.303"
"1019","930510","50",1993-06-10,"161","17:25","0","23.3","7.1","83.8","11.9","P_part_mg.L","0.036"
