"","Pond","Date","Time_hydro","Depth_m","CharacteristicID","ResultValue"
"1682","5338",1999-06-16,"13:27:14",-0.3,"DO_mg.L",4.36
"1683","5338",1999-06-16,"13:27:14",-0.3,"SPC_mS.cm",25.5
"1684","5338",1999-06-16,"13:27:14",-0.3,"pH_hydro",8.29
"1685","5338",1999-06-16,"13:27:14",-0.3,"Sal_ppt",12.5
"1686","5338",1999-06-16,"13:27:14",-0.3,"DO_sat",NA
"1687","5338",1999-06-16,"13:27:14",-0.3,"Redox_mV",320
"1688","5338",1999-07-13,"15:39:28",0,"Temp_degC",25.36
"1689","5338",1999-07-13,"15:39:28",0,"DO_mg.L",9.69
"1690","5338",1999-07-13,"15:39:28",0,"SPC_mS.cm",25.1
"1691","5338",1999-07-13,"15:39:28",0,"pH_hydro",8.76
"1692","5338",1999-07-13,"15:39:28",0,"Sal_ppt",15.2
"1693","5338",1999-07-13,"15:39:28",0,"DO_sat",NA
"1694","5338",1999-07-13,"15:39:28",0,"Redox_mV",255
"1695","5338",1999-07-13,"15:40:29",-0.5,"Temp_degC",25.34
"1696","5338",1999-07-13,"15:40:29",-0.5,"DO_mg.L",9.68
"1697","5338",1999-07-13,"15:40:29",-0.5,"SPC_mS.cm",25.4
"1698","5338",1999-07-13,"15:40:29",-0.5,"pH_hydro",8.75
"1699","5338",1999-07-13,"15:40:29",-0.5,"Sal_ppt",15.4
"1700","5338",1999-07-13,"15:40:29",-0.5,"DO_sat",NA
"1701","5338",1999-07-13,"15:40:29",-0.5,"Redox_mV",254
"1702","5338",1999-08-10,"15:01:14",0,"Temp_degC",21
"1703","5338",1999-08-10,"15:01:14",0,"DO_mg.L",4.56
"1704","5338",1999-08-10,"15:01:14",0,"SPC_mS.cm",26.6
"1705","5338",1999-08-10,"15:01:14",0,"pH_hydro",8.6
"1706","5338",1999-08-10,"15:01:14",0,"Sal_ppt",16.2
"1707","5338",1999-08-10,"15:01:14",0,"DO_sat",NA
"1708","5338",1999-08-10,"15:01:14",0,"Redox_mV",381
"1709","5338",1999-08-10,"15:02:14",-0.5,"Temp_degC",20.84
"1710","5338",1999-08-10,"15:02:14",-0.5,"DO_mg.L",4.58
"1711","5338",1999-08-10,"15:02:14",-0.5,"SPC_mS.cm",26.8
"1712","5338",1999-08-10,"15:02:14",-0.5,"pH_hydro",8.6
"1713","5338",1999-08-10,"15:02:14",-0.5,"Sal_ppt",16.4
"1714","5338",1999-08-10,"15:02:14",-0.5,"DO_sat",NA
"1715","5338",1999-08-10,"15:02:14",-0.5,"Redox_mV",381
"1716","5338",1999-09-10,"12:18:27",0,"Temp_degC",14.15
"1717","5338",1999-09-10,"12:18:27",0,"DO_mg.L",11.2
"1718","5338",1999-09-10,"12:18:27",0,"SPC_mS.cm",28.8
"1719","5338",1999-09-10,"12:18:27",0,"pH_hydro",8.94
"1720","5338",1999-09-10,"12:18:27",0,"Sal_ppt",17.7
"1721","5338",1999-09-10,"12:18:27",0,"DO_sat",NA
"1722","5338",1999-09-10,"12:18:27",0,"Redox_mV",175
"1723","5338",1999-09-10,"12:19:15",-0.5,"Temp_degC",14.13
"1724","5338",1999-09-10,"12:19:15",-0.5,"DO_mg.L",11.02
"1725","5338",1999-09-10,"12:19:15",-0.5,"SPC_mS.cm",28.6
"1726","5338",1999-09-10,"12:19:15",-0.5,"pH_hydro",8.95
"1727","5338",1999-09-10,"12:19:15",-0.5,"Sal_ppt",17.6
"1728","5338",1999-09-10,"12:19:15",-0.5,"DO_sat",NA
"1729","5338",1999-09-10,"12:19:15",-0.5,"Redox_mV",171
"1730","5338",1999-10-13,"13:58:40",0,"Temp_degC",4.43
"1731","5338",1999-10-13,"13:58:40",0,"DO_mg.L",16.2
"1732","5338",1999-10-13,"13:58:40",0,"SPC_mS.cm",30
"1733","5338",1999-10-13,"13:58:40",0,"pH_hydro",8.11
"1734","5338",1999-10-13,"13:58:40",0,"Sal_ppt",18.6
"1735","5338",1999-10-13,"13:58:40",0,"DO_sat",NA
"1736","5338",1999-10-13,"13:58:40",0,"Redox_mV",438
"1737","5338",1999-10-13,"13:58:51",-0.5,"Temp_degC",4.45
"1738","5338",1999-10-13,"13:58:51",-0.5,"DO_mg.L",16.21
"1739","5338",1999-10-13,"13:58:51",-0.5,"SPC_mS.cm",30.2
"1740","5338",1999-10-13,"13:58:51",-0.5,"pH_hydro",8.19
"1741","5338",1999-10-13,"13:58:51",-0.5,"Sal_ppt",18.7
"1742","5338",1999-10-13,"13:58:51",-0.5,"DO_sat",NA
"1743","5338",1999-10-13,"13:58:51",-0.5,"Redox_mV",437
